AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,ARRAY_3,ARRAY_4,ARRAY_5,LOOP_1,LOOP_2,LOOP_3,LOOP_4,LOOP_5,Attr
20047,9,16846,1158,1953,0,35953,15362,10,10,10.00,90,-,11.2786ns,-,-,-,-,39,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,array=RAM,array=REG,array=RAM,unroll_times=0,unroll_times=0,folding=1,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=1;-50
21670,22,13766,1734,5822,0,45132,17561,23,23,23.00,348,-,11.896ns,-,-,-,-,113,-,-,-100,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=4,unroll_times=0,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;LOOP_3=unroll_times=0;LOOP_4=unroll_times=all;LOOP_5=folding=1;-100
10790,10,8649,1266,824,0,18682,8073,11,11,11.00,51,-,11.3536ns,-,-,-,-,40,-,-,-100,Cyber,array=RAM,array=REG,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;-100
15798,15,10306,1500,3762,0,32753,13177,15,15,15.00,230,-,13.117ns,-,-,-,-,51,-,-,-100,Cyber,array=RAM,array=REG,array=LOGIC,array=EXPAND+array_index=const,array=RAM,unroll_times=0,folding=0,folding=0,unroll_times=2,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=unroll_times=4;-100
23164,13,20501,1134,1414,0,39855,17154,15,15,15.00,115,-,12.3163ns,-,-,-,-,49,-,-,0,Cyber,array=REG,array=REG,array=RAM,array=EXPAND+array_index=const,array=RAM,folding=0,unroll_times=4,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;0
20687,8,16487,1212,2810,0,38094,16006,11,11,11.00,178,-,14.588ns,-,-,-,-,36,-,-,-50,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=REG,array=RAM,folding=1,folding=1,folding=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=1;-50
10949,10,8584,1374,956,0,19074,8144,10,10,10.00,35,-,12.3522ns,-,-,-,-,53,-,-,-100,Cyber,array=LOGIC,array=LOGIC,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;-100
10901,10,8649,1266,935,0,18911,8101,11,11,11.00,51,-,11.3486ns,-,-,-,-,40,-,-,-100,Cyber,array=LOGIC,array=LOGIC,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;-100
10604,12,8549,1296,714,0,17749,7805,12,12,12.00,45,-,11.7581ns,-,-,-,-,64,-,-,-100,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,array=RAM,unroll_times=0,unroll_times=0,unroll_times=2,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=0;-100
10979,11,8649,1374,900,0,18958,8186,12,12,12.00,56,-,11.3486ns,-,-,-,-,55,-,-,-100,Cyber,array=LOGIC,array=LOGIC,array=RAM,array=REG,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;-100
16849,9,14739,1350,729,0,27837,12032,9,9,9.00,31,-,12.3131ns,-,-,-,-,52,-,-,-50,Cyber,array=LOGIC,array=LOGIC,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;-50
34378,12,30708,2472,1132,14,57083,25059,12,12,12.00,52,-,11.9588ns,-,-,-,-,42,-,-,100,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=RAM,array=REG,unroll_times=0,folding=0,folding=1,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=unroll_times=4;100
19409,13,13477,3048,2801,14,35382,14436,13,13,13.00,69,-,12.5017ns,-,-,-,-,63,-,-,-100,Cyber,array=REG,array=RAM,array=REG,array=REG,array=REG,unroll_times=0,folding=0,unroll_times=0,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=all;LOOP_5=folding=1;-100
19554,9,16104,2088,1330,0,32773,14062,9,9,9.00,32,-,15.1596ns,-,-,-,-,33,-,-,0,Cyber,array=RAM,array=RAM,array=REG,array=REG,array=REG,unroll_times=all,folding=0,folding=0,unroll_times=2,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=unroll_times=4;0
11950,9,8660,2118,1115,14,20036,8538,9,9,9.00,43,-,12.2922ns,-,-,-,-,44,-,-,-100,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=0,folding=0,folding=0,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=folding=0;-100
12198,13,8660,2040,1427,14,21218,8989,13,13,13.00,57,-,11.4986ns,-,-,-,-,40,-,-,-100,Cyber,array=REG,array=RAM,array=REG,array=REG,array=REG,unroll_times=0,folding=1,unroll_times=4,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=unroll_times=4;LOOP_4=folding=1;LOOP_5=folding=0;-100
14687,14,9739,2322,2499,14,27390,11302,14,14,14.00,113,-,12.4956ns,-,-,-,-,52,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,array=REG,array=RAM,array=REG,folding=1,unroll_times=0,unroll_times=4,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=unroll_times=4;LOOP_4=folding=0;LOOP_5=unroll_times=0;-100
10593,13,8315,1266,950,0,18329,7986,14,14,14.00,62,-,12.6786ns,-,-,-,-,52,-,-,-100,Cyber,array=REG,array=REG,array=REG,array=LOGIC,array=RAM,unroll_times=0,unroll_times=2,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=2;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;-100
27039,12,24898,1404,665,0,45147,19630,14,14,14.00,72,-,11.2086ns,-,-,-,-,44,-,-,100,Cyber,array=RAM,array=REG,array=RAM,array=LOGIC,array=RAM,folding=1,unroll_times=4,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;100
22646,20,18181,1554,2729,0,42033,17356,22,22,22.00,182,-,13.008ns,-,-,-,-,57,-,-,-50,Cyber,array=RAM,array=LOGIC,array=RAM,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=4,unroll_times=all,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;LOOP_3=unroll_times=all;LOOP_4=folding=0;LOOP_5=folding=1;-50
16086,15,8594,1296,5911,0,36800,13914,17,17,17.00,285,-,11.4936ns,-,-,-,-,47,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=RAM,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=1,unroll_times=2,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=folding=0;-100
20205,12,15359,1206,3497,0,38357,15543,13,13,13.00,143,-,13.793ns,-,-,-,-,51,-,-,-50,Cyber,array=RAM,array=EXPAND+array_index=const,array=RAM,array=RAM,array=RAM,folding=0,unroll_times=0,unroll_times=2,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=folding=1;-50
13245,13,9405,1248,2501,0,25522,10497,13,13,13.00,91,-,12.6886ns,-,-,-,-,58,-,-,-100,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=REG,array=REG,array=RAM,unroll_times=0,unroll_times=0,unroll_times=2,folding=0,unroll_times=2,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=unroll_times=2;-100
11318,17,8654,1392,1194,0,20214,8519,18,18,18.00,78,-,11.4886ns,-,-,-,-,44,-,-,-100,Cyber,array=REG,array=RAM,array=LOGIC,array=LOGIC,array=RAM,unroll_times=all,folding=0,unroll_times=4,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=4;LOOP_4=folding=1;LOOP_5=folding=0;-100
14357,10,9744,1824,2726,0,27038,11021,10,10,10.00,63,-,11.3486ns,-,-,-,-,40,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,array=REG,array=LOGIC,array=REG,unroll_times=all,unroll_times=0,unroll_times=2,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=0;LOOP_5=folding=1;-100
23642,18,15414,1758,6098,0,49714,19381,18,18,18.00,372,-,16.1426ns,-,-,-,-,58,-,-,-50,Cyber,array=LOGIC,array=REG,array=EXPAND+array_index=const,array=EXPAND+array_index=const,array=RAM,folding=0,unroll_times=4,unroll_times=2,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;LOOP_3=unroll_times=2;LOOP_4=unroll_times=4;LOOP_5=unroll_times=0;-50
14472,19,9071,2832,2469,14,26746,10996,19,19,19.00,86,0,12.3387ns,-,-,-,-,44,-,-,-100,Cyber,array=RAM,array=LOGIC,array=REG,array=REG,array=REG,folding=1,unroll_times=all,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;-100
22247,19,19041,1530,1581,0,38685,16659,20,20,20.00,95,-,13.0737ns,-,-,-,-,97,-,-,0,Cyber,array=REG,array=LOGIC,array=RAM,array=LOGIC,array=RAM,unroll_times=all,folding=0,unroll_times=all,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=all;LOOP_4=folding=1;LOOP_5=folding=1;0
16548,13,10338,2112,3896,14,33926,13555,14,14,14.00,188,-,14.0616ns,-,-,-,-,47,-,-,-100,Cyber,array=RAM,array=EXPAND+array_index=const,array=RAM,array=REG,array=REG,unroll_times=0,unroll_times=0,unroll_times=4,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=4;LOOP_4=folding=1;LOOP_5=folding=1;-100
19990,10,15730,1266,2804,0,38206,15965,12,12,12.00,190,-,11.2786ns,-,-,-,-,48,-,-,-50,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=RAM,folding=0,folding=1,folding=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=1;-50
16918,14,11091,2286,3366,0,32626,13370,15,15,15.00,175,-,13.5042ns,-,-,-,-,44,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,array=REG,array=RAM,array=RAM,folding=0,unroll_times=4,unroll_times=2,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=unroll_times=4;0
13495,9,9739,1296,2360,0,26198,10838,10,10,10.00,100,-,13.7128ns,-,-,-,-,46,-,-,-100,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,folding=1,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=unroll_times=0;-100
11196,7,8298,1800,1073,0,18914,8189,7,7,7.00,25,0,12.8236ns,-,-,-,-,21,-,-,-100,Cyber,array=REG,array=REG,array=REG,array=LOGIC,array=REG,unroll_times=all,folding=1,folding=1,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=unroll_times=0;-100
11561,14,9007,1458,1044,0,19936,8638,14,14,14.00,52,-,13.6995ns,-,-,-,-,50,-,-,-100,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=RAM,unroll_times=0,folding=0,folding=0,unroll_times=2,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=unroll_times=4;-100
18201,13,15100,1320,1668,0,32451,13859,14,14,14.00,113,-,13.7341ns,-,-,-,-,66,-,-,-50,Cyber,array=EXPAND+array_index=const,array=LOGIC,array=RAM,array=RAM,array=RAM,folding=0,unroll_times=0,unroll_times=2,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=folding=0;-50
11222,16,8860,1266,1023,0,19803,8491,17,17,17.00,73,-,11.4186ns,-,-,-,-,46,-,-,-100,Cyber,array=LOGIC,array=LOGIC,array=RAM,array=REG,array=RAM,folding=0,unroll_times=4,unroll_times=2,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=folding=1;-100
13156,16,10167,1296,1565,0,24585,10643,18,18,18.00,128,-,12.4413ns,-,-,-,-,48,-,-,-100,Cyber,array=RAM,array=RAM,array=LOGIC,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=0,unroll_times=2,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=folding=1;-100
13195,16,10167,1314,1585,0,24779,10679,18,18,18.00,129,-,12.4363ns,-,-,-,-,48,-,-,-100,Cyber,array=RAM,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=0,unroll_times=2,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=folding=1;-100
11117,17,8860,1272,905,0,19357,8372,18,18,18.00,80,-,11.3486ns,-,-,-,-,61,-,-,-100,Cyber,array=RAM,array=LOGIC,array=REG,array=LOGIC,array=RAM,unroll_times=0,folding=1,unroll_times=4,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=1;LOOP_3=unroll_times=4;LOOP_4=unroll_times=2;LOOP_5=folding=0;-100
10892,13,8660,1266,904,0,18961,8191,14,14,14.00,62,-,11.3486ns,-,-,-,-,52,-,-,-100,Cyber,array=LOGIC,array=LOGIC,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,unroll_times=2,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=2;LOOP_5=folding=1;-100
23047,23,13584,1938,7152,0,49195,18619,24,24,24.00,373,-,14.2654ns,-,-,-,-,48,-,-,-100,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=EXPAND+array_index=const,array=RAM,unroll_times=0,unroll_times=4,unroll_times=4,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;LOOP_3=unroll_times=4;LOOP_4=folding=1;LOOP_5=unroll_times=all;-100
10901,10,8649,1266,935,0,18911,8101,11,11,11.00,51,-,11.3486ns,-,-,-,-,40,-,-,-100,Cyber,array=LOGIC,array=REG,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;-100
15408,10,13408,1302,646,0,25628,11109,11,11,11.00,52,-,12.1472ns,-,-,-,-,54,-,-,-50,Cyber,array=RAM,array=REG,array=RAM,array=RAM,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;-50
18135,8,16360,1194,554,0,29998,13144,8,8,8.00,27,-,13.6048ns,-,-,-,-,44,-,-,0,Cyber,array=LOGIC,array=RAM,array=RAM,array=LOGIC,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;0
13459,11,8800,1296,3181,0,28206,11465,13,13,13.00,182,-,13.103ns,-,-,-,-,49,-,-,-100,Cyber,array=RAM,array=EXPAND+array_index=const,array=RAM,array=EXPAND+array_index=const,array=RAM,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;-100
10926,16,8654,1266,934,0,19149,8211,17,17,17.00,72,-,12.5486ns,-,-,-,-,47,-,-,-100,Cyber,array=RAM,array=REG,array=RAM,array=LOGIC,array=RAM,unroll_times=all,unroll_times=2,unroll_times=0,unroll_times=2,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=unroll_times=0;LOOP_4=unroll_times=2;LOOP_5=folding=1;-100
13616,12,9869,1596,2046,0,25507,10630,13,13,13.00,105,-,12.3756ns,-,-,-,-,73,-,-,-100,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=LOGIC,array=RAM,folding=1,unroll_times=0,unroll_times=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;-100
