AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,ARRAY_3,ARRAY_4,ARRAY_5,LOOP_1,LOOP_2,LOOP_3,LOOP_4,LOOP_5,Attr
523,13,208,248,267,13,1999,842,14,14,14.00,35,-,26.54ns,-,-,-,-,49,248,17,-50,Cyber,array=REG,array=RAM,array=LOGIC,array=REG,array=RAM,unroll_times=all,folding=1,folding=0,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=0;-50
471,8,216,197,233,8,1863,824,8,8,8.00,14,-,25.855ns,-,-,-,-,40,248,24,0,Cyber,array=RAM,array=REG,array=LOGIC,array=REG,array=REG,folding=1,unroll_times=0,folding=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=1;0
1505,19,554,560,899,19,5941,1983,19,19,19.00,33,-,31.81ns,-,-,-,-,103,496,21,0,Cyber,array=RAM,array=RAM,array=EXPAND+array_index=const,array=RAM,array=RAM,unroll_times=all,folding=0,unroll_times=0,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=all;LOOP_5=unroll_times=0;0
470,8,255,197,195,8,1761,846,8,8,8.00,12,-,28.6ns,-,-,-,-,36,248,24,0,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=REG,array=REG,folding=0,folding=1,folding=0,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=2;0
511,8,255,255,235,8,1989,832,8,8,8.00,13,-,30.02ns,-,-,-,-,36,376,17,0,Cyber,array=LOGIC,array=RAM,array=REG,array=RAM,array=REG,folding=0,unroll_times=2,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;0
501,11,208,230,261,11,2003,785,11,11,11.00,21,-,27.32ns,-,-,-,-,39,256,17,0,Cyber,array=REG,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=all,unroll_times=0,folding=1,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=folding=0;0
606,10,208,226,377,10,2351,920,10,10,10.00,11,0,25.855ns,-,-,-,-,24,128,18,-50,Cyber,array=LOGIC,array=REG,array=REG,array=LOGIC,array=REG,unroll_times=all,unroll_times=0,unroll_times=0,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=0;LOOP_4=unroll_times=0;LOOP_5=folding=1;-50
516,8,216,262,260,8,1947,788,9,9,9.00,32,-,23.425ns,-,-,-,-,41,128,17,-50,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=RAM,folding=1,unroll_times=0,folding=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;-50
650,8,216,250,381,8,2531,982,10,10,10.00,45,-,25.855ns,-,-,-,-,35,256,18,-50,Cyber,array=LOGIC,array=LOGIC,array=REG,array=RAM,array=RAM,folding=1,unroll_times=0,folding=1,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=1;-50
449,14,208,245,195,14,1876,788,15,15,15.00,32,-,25.855ns,-,-,-,-,50,376,18,-50,Cyber,array=REG,array=RAM,array=REG,array=RAM,array=RAM,unroll_times=all,folding=0,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;-50
3012,4,971,329,1983,4,11185,2852,4,4,4.00,54,0,40.845ns,-,-,-,-,18,0,16,-50,Cyber,array=LOGIC,array=RAM,array=EXPAND+array_index=const,array=RAM,array=EXPAND+array_index=const,unroll_times=all,folding=0,unroll_times=0,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=unroll_times=0;-50
491,9,177,338,284,9,2110,754,9,9,9.00,21,0,30.995ns,-,-,-,-,37,128,10,-100,Cyber,array=LOGIC,array=LOGIC,array=LOGIC,array=REG,array=REG,unroll_times=0,folding=0,folding=0,unroll_times=2,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=2;LOOP_5=unroll_times=0;-100
1443,7,532,260,870,7,5254,1724,7,7,7.00,34,-,31.28ns,-,-,-,-,32,256,16,0,Cyber,array=LOGIC,array=REG,array=EXPAND+array_index=const,array=RAM,array=REG,folding=1,folding=0,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;0
433,12,218,269,148,12,1622,758,14,14,14.00,55,-,26.64ns,-,-,-,-,62,376,16,-50,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=RAM,array=RAM,folding=1,folding=0,unroll_times=2,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=unroll_times=0;-50
1197,14,561,412,595,14,4311,1635,14,14,14.00,27,-,28.4683ns,-,-,-,-,38,248,15,0,Cyber,array=RAM,array=REG,array=LOGIC,array=REG,array=REG,unroll_times=all,unroll_times=0,unroll_times=2,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=unroll_times=2;LOOP_4=folding=1;LOOP_5=unroll_times=all;0
520,8,216,200,264,8,2120,915,9,9,9.00,32,-,25.855ns,-,-,-,-,41,368,24,0,Cyber,array=RAM,array=LOGIC,array=RAM,array=LOGIC,array=REG,folding=1,folding=0,unroll_times=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=1;0
550,9,218,242,307,9,2225,921,9,9,9.00,16,-,25.855ns,-,-,-,-,37,248,18,-50,Cyber,array=LOGIC,array=REG,array=RAM,array=LOGIC,array=REG,folding=1,folding=1,folding=1,folding=0,unroll_times=2,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=RAM;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=unroll_times=2;-50
434,9,216,205,161,9,1701,746,11,11,11.00,48,-,25.855ns,-,-,-,-,50,256,24,0,Cyber,array=LOGIC,array=REG,array=REG,array=RAM,array=RAM,folding=1,folding=0,unroll_times=0,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=1;0
601,10,175,299,384,10,2397,784,11,11,11.00,32,-,30.425ns,-,-,-,-,40,248,10,-100,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=REG,array=RAM,folding=0,folding=0,folding=1,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=0;LOOP_3=folding=1;LOOP_4=folding=0;LOOP_5=folding=1;-100
3612,11,2722,222,817,11,8551,3739,12,12,12.00,62,-,25.855ns,-,-,-,-,28,376,24,100,Cyber,array=LOGIC,array=EXPAND+array_index=const,array=RAM,array=RAM,array=REG,unroll_times=all,folding=0,unroll_times=4,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=EXPAND+array_index=const;ARRAY_3=array=RAM;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=unroll_times=4;LOOP_4=folding=1;LOOP_5=folding=1;100
1409,12,561,450,814,12,5383,1749,12,12,12.00,22,-,28.3901ns,-,-,-,-,33,256,21,-50,Cyber,array=LOGIC,array=REG,array=REG,array=RAM,array=RAM,unroll_times=all,folding=0,folding=0,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=unroll_times=all;LOOP_5=folding=0;-50
665,8,332,238,292,8,2363,1115,9,9,9.00,33,-,30.1409ns,-,-,-,-,29,248,26,50,Cyber,array=RAM,array=LOGIC,array=LOGIC,array=REG,array=REG,folding=1,folding=1,folding=0,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=LOGIC;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=unroll_times=4;50
1926,10,637,289,1207,10,7256,2175,10,10,10.00,72,-,38.52ns,-,-,-,-,31,248,16,0,Cyber,array=EXPAND+array_index=const,array=RAM,array=REG,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=EXPAND+array_index=const;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;0
440,10,286,184,113,10,1509,891,11,11,11.00,31,-,26.5383ns,-,-,-,-,32,248,25,100,Cyber,array=RAM,array=REG,array=REG,array=REG,array=REG,unroll_times=all,folding=1,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;100
3504,7,677,517,2720,7,14499,3135,7,7,7.00,100,0,42.91ns,-,-,-,-,35,0,9,-100,Cyber,array=LOGIC,array=LOGIC,array=REG,array=RAM,array=EXPAND+array_index=const,unroll_times=all,folding=0,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=LOGIC;ARRAY_3=array=REG;ARRAY_4=array=RAM;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;-100
588,6,218,247,350,6,2437,991,6,6,6.00,14,-,30.8483ns,-,-,-,-,27,248,17,0,Cyber,array=LOGIC,array=RAM,array=REG,array=REG,array=REG,folding=1,unroll_times=2,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;0
1514,17,520,365,913,17,5813,1741,18,18,18.00,64,-,37.2ns,-,-,-,-,51,376,10,0,Cyber,array=EXPAND+array_index=const,array=RAM,array=LOGIC,array=RAM,array=RAM,unroll_times=all,folding=0,folding=0,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=4;0
547,11,247,252,270,11,2074,853,11,11,11.00,19,-,31.8483ns,-,-,-,-,35,248,17,0,Cyber,array=LOGIC,array=RAM,array=REG,array=REG,array=REG,unroll_times=all,unroll_times=2,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;0
460,8,257,201,181,8,1688,811,8,8,8.00,14,-,25.855ns,-,-,-,-,40,256,25,50,Cyber,array=LOGIC,array=REG,array=LOGIC,array=RAM,array=REG,folding=1,unroll_times=0,folding=1,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=folding=0;50
2931,4,856,276,2005,4,11019,2692,4,4,4.00,66,0,29.425ns,-,-,-,-,18,0,22,0,Cyber,array=REG,array=REG,array=LOGIC,array=LOGIC,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,folding=1,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=folding=1;0
430,10,282,187,108,10,1607,863,11,11,11.00,30,-,27.4ns,-,-,-,-,32,488,25,50,Cyber,array=RAM,array=RAM,array=RAM,array=REG,array=REG,unroll_times=all,folding=1,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
467,11,249,200,176,11,1738,893,12,12,12.00,31,-,26.07ns,-,-,-,-,40,368,24,100,Cyber,array=LOGIC,array=RAM,array=RAM,array=REG,array=REG,unroll_times=all,folding=1,unroll_times=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=1;LOOP_5=folding=0;100
569,9,218,248,309,9,2170,854,10,10,10.00,33,-,27.4783ns,-,-,-,-,45,376,17,0,Cyber,array=REG,array=RAM,array=LOGIC,array=RAM,array=REG,folding=1,unroll_times=0,folding=1,unroll_times=2,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=unroll_times=2;LOOP_5=folding=0;0
537,9,216,251,263,9,2089,808,11,11,11.00,49,-,26.64ns,-,-,-,-,50,256,17,0,Cyber,array=REG,array=REG,array=LOGIC,array=RAM,array=RAM,folding=1,unroll_times=0,folding=1,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=1;LOOP_4=unroll_times=0;LOOP_5=folding=0;0
1445,10,842,185,570,10,4274,1786,10,10,10.00,23,-,26.75ns,-,-,-,-,31,256,24,50,Cyber,array=EXPAND+array_index=const,array=REG,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=1,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;50
1444,12,853,181,545,12,4367,1816,12,12,12.00,34,-,25.855ns,-,-,-,-,40,248,24,50,Cyber,array=REG,array=RAM,array=EXPAND+array_index=const,array=REG,array=REG,unroll_times=all,folding=1,unroll_times=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=unroll_times=0;LOOP_4=folding=0;LOOP_5=folding=0;50
1486,11,563,252,873,11,5199,1762,11,11,11.00,39,-,32.0101ns,-,-,-,-,35,248,18,-50,Cyber,array=REG,array=RAM,array=EXPAND+array_index=const,array=REG,array=REG,unroll_times=all,unroll_times=2,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;-50
540,6,253,199,253,6,2020,969,7,7,7.00,28,-,26.96ns,-,-,-,-,25,248,25,0,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=REG,array=REG,folding=1,folding=1,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;0
421,5,290,199,100,5,1628,894,6,6,6.00,26,-,25.855ns,-,-,-,-,17,496,26,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=RAM,array=REG,folding=1,folding=1,folding=1,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=1;50
677,13,246,248,393,13,2506,991,13,13,13.00,25,-,31.5859ns,-,-,-,-,39,248,17,0,Cyber,array=LOGIC,array=RAM,array=REG,array=REG,array=REG,unroll_times=all,unroll_times=2,folding=0,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=4;0
504,8,216,242,267,8,1961,824,8,8,8.00,13,0,25.855ns,-,-,-,-,33,128,18,-50,Cyber,array=REG,array=REG,array=LOGIC,array=REG,array=REG,folding=1,unroll_times=0,folding=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=1;-50
522,7,216,199,267,7,2065,890,8,8,8.00,32,-,25.855ns,-,-,-,-,33,256,24,0,Cyber,array=LOGIC,array=REG,array=LOGIC,array=RAM,array=REG,folding=1,unroll_times=0,folding=0,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=REG;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=0;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=1;0
507,12,208,267,257,12,2028,826,13,13,13.00,30,-,28.29ns,-,-,-,-,34,248,17,-50,Cyber,array=REG,array=RAM,array=REG,array=REG,array=RAM,unroll_times=all,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;-50
1423,10,524,252,852,10,5101,1674,10,10,10.00,37,-,33.2801ns,-,-,-,-,31,248,17,0,Cyber,array=LOGIC,array=RAM,array=EXPAND+array_index=const,array=REG,array=REG,unroll_times=all,folding=1,folding=0,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=REG;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=folding=0;0
1633,10,909,185,683,10,4994,1935,10,10,10.00,31,-,25.86ns,-,-,-,-,31,256,23,50,Cyber,array=EXPAND+array_index=const,array=REG,array=EXPAND+array_index=const,array=RAM,array=REG,unroll_times=all,folding=1,folding=1,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;ARRAY_3=array=EXPAND+array_index=const;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=0;50
401,8,282,197,84,8,1543,872,9,9,9.00,27,-,25.855ns,-,-,-,-,16,496,26,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=1,folding=1,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=1;50
540,8,296,200,207,8,1936,987,9,9,9.00,29,-,26.4909ns,-,-,-,-,37,368,25,50,Cyber,array=RAM,array=RAM,array=LOGIC,array=LOGIC,array=REG,folding=0,folding=1,folding=0,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=LOGIC;ARRAY_5=array=REG;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=2;50
518,11,214,302,258,11,2102,779,12,12,12.00,35,-,28.99ns,-,-,-,-,50,248,11,0,Cyber,array=LOGIC,array=RAM,array=LOGIC,array=REG,array=RAM,folding=0,folding=1,folding=0,folding=1,unroll_times=2,ATTR=Cyber;ARRAY_1=array=LOGIC;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=2;0
6733,9,3923,325,2672,9,19647,6227,9,9,9.00,129,0,35.965ns,-,-,-,-,31,0,22,50,Cyber,array=RAM,array=RAM,array=RAM,array=REG,array=EXPAND+array_index=const,folding=1,unroll_times=2,folding=0,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;ARRAY_3=array=RAM;ARRAY_4=array=REG;ARRAY_5=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=2;LOOP_3=folding=0;LOOP_4=folding=1;LOOP_5=unroll_times=4;50
475,7,290,204,132,7,1562,817,9,9,9.00,46,-,28.77ns,-,-,-,-,34,128,25,50,Cyber,array=REG,array=REG,array=REG,array=REG,array=RAM,folding=1,folding=1,folding=0,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;ARRAY_3=array=REG;ARRAY_4=array=REG;ARRAY_5=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;LOOP_3=folding=0;LOOP_4=folding=0;LOOP_5=folding=0;50
443,8,282,197,126,8,1646,889,9,9,9.00,27,-,25.855ns,-,-,-,-,16,376,26,0,Cyber,array=REG,array=RAM,array=LOGIC,array=RAM,array=REG,unroll_times=all,folding=1,folding=1,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;ARRAY_3=array=LOGIC;ARRAY_4=array=RAM;ARRAY_5=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;LOOP_3=folding=1;LOOP_4=folding=1;LOOP_5=folding=1;0
