AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,LOOP_1,LOOP_2,Attr
177,4,42,47,112,4,551,412,4,4,4.00,19,0,7.1ns,-,-,-,-,20,216,1,100,Cyber,array=REG,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;100
206,11,40,55,132,11,730,397,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,-50,Cyber,array=REG,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
206,11,40,55,132,11,730,397,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,0,Cyber,array=REG,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
155,3,40,262,110,2,637,336,3,3,3.00,3,0,9.54ns,-,-,-,-,11,0,1,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
206,11,40,51,132,11,717,384,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,0,Cyber,array=RAM,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
176,4,40,263,113,4,779,401,4,4,4.00,19,-,7.7701ns,-,-,-,-,28,216,1,-50,Cyber,array=RAM,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;-50
177,4,42,47,112,4,551,412,4,4,4.00,19,0,7.1ns,-,-,-,-,20,216,1,-100,Cyber,array=REG,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;-100
296,2,150,156,145,1,1145,757,2,2,2.00,0,0,12.61ns,-,-,-,-,2,0,5,-50,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;-50
1530,5,85,410,1378,5,4260,1025,5,5,5.00,62,0,18.976ns,-,-,-,-,15,72,3,-50,Cyber,array=REG,array=EXPAND+array_index=const,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=4;-50
351,9,176,267,140,9,1129,626,9,9,9.00,26,-,12.56ns,-,-,-,-,22,72,5,100,Cyber,array=RAM,array=REG,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=4;100
186,11,40,216,129,11,868,404,11,11,11.00,6,-,7.7701ns,-,-,-,-,27,216,1,100,Cyber,array=REG,array=RAM,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;100
206,11,40,55,132,11,730,397,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,0,Cyber,array=REG,array=RAM,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=1;0
301,9,73,147,189,9,993,529,9,9,9.00,30,-,14.518ns,-,-,-,-,22,144,1,0,Cyber,array=REG,array=RAM,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;0
709,12,70,315,585,12,2227,724,12,12,12.00,42,-,10.1301ns,-,-,-,-,21,216,1,0,Cyber,array=RAM,array=RAM,unroll_times=4,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=4;0
374,9,142,195,196,9,1221,635,9,9,9.00,27,-,14.518ns,-,-,-,-,22,144,3,50,Cyber,array=REG,array=RAM,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=4;50
206,11,40,55,132,11,738,405,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,-100,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
386,10,51,405,317,10,1748,603,10,10,10.00,8,0,13.0325ns,-,-,-,-,10,0,1,-100,Cyber,array=REG,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
176,4,40,263,113,4,786,409,4,4,4.00,19,-,7.7701ns,-,-,-,-,28,216,1,-50,Cyber,array=REG,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;-50
201,11,40,127,127,11,725,390,12,12,12.00,23,-,9.188ns,-,-,-,-,20,144,1,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=1;0
206,11,40,55,132,11,730,397,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,50,Cyber,array=REG,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;50
199,1,199,8,0,0,541,561,1,1,1.00,0,0,10.03ns,-,-,-,-,1,0,9,100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;100
946,3,178,375,732,2,2694,968,3,3,3.00,34,0,17.262ns,-,-,-,-,5,0,4,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;0
198,4,42,54,116,4,606,432,5,5,5.00,36,-,7.1001ns,-,-,-,-,21,216,1,100,Cyber,array=RAM,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;100
825,4,42,191,760,4,2003,533,4,4,4.00,19,0,9.54ns,-,-,-,-,20,72,1,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=1;0
198,4,42,54,116,4,598,424,5,5,5.00,36,-,7.1001ns,-,-,-,-,21,216,1,100,Cyber,array=REG,array=RAM,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=1;100
206,11,40,55,132,11,738,405,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,100,Cyber,array=RAM,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;100
837,4,45,263,765,4,2101,571,4,4,4.00,23,0,9.67ns,-,-,-,-,20,0,1,-50,Cyber,array=REG,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;-50
176,4,40,263,113,4,786,409,4,4,4.00,19,-,7.7701ns,-,-,-,-,28,216,1,50,Cyber,array=REG,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;50
636,8,52,58,522,8,1688,624,9,9,9.00,54,-,7.1001ns,-,-,-,-,21,216,1,-50,Cyber,array=REG,array=RAM,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=folding=1;-50
614,8,49,291,519,8,1913,622,8,8,8.00,38,-,7.7701ns,-,-,-,-,28,216,1,-100,Cyber,array=RAM,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;-100
1015,7,84,502,905,7,3069,823,7,7,7.00,19,0,10.705ns,-,-,-,-,15,72,2,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-50
1901,8,49,411,1793,8,4671,996,8,8,8.00,51,-,10.21ns,-,-,-,-,28,72,1,-100,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=0;-100
552,11,304,236,231,11,1583,779,11,11,11.00,6,-,10.2101ns,-,-,-,-,27,144,9,100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=0;100
296,2,150,156,145,1,1145,757,2,2,2.00,0,0,12.61ns,-,-,-,-,2,0,5,-50,Cyber,array=REG,array=RAM,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;-50
875,5,306,123,544,5,2077,859,5,5,5.00,20,-,9.6701ns,-,-,-,-,29,144,9,100,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;100
1133,4,42,263,1082,4,2670,561,4,4,4.00,5,0,9.54ns,-,-,-,-,20,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=1;-50
824,4,40,411,761,4,2252,543,4,4,4.00,19,-,10.21ns,-,-,-,-,28,72,1,-50,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;-50
185,11,40,48,128,11,684,385,11,11,11.00,6,0,7.1ns,-,-,-,-,19,216,1,-100,Cyber,array=REG,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;-100
824,4,40,411,761,4,2252,543,4,4,4.00,19,-,10.21ns,-,-,-,-,28,72,1,-100,Cyber,array=RAM,array=EXPAND+array_index=const,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;-100
872,3,40,406,805,2,2342,581,3,3,3.00,25,0,10.21ns,-,-,-,-,19,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;-100
501,4,42,119,436,4,1299,477,4,4,4.00,19,0,9.188ns,-,-,-,-,20,144,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;-100
155,3,40,262,110,2,637,336,3,3,3.00,3,0,9.54ns,-,-,-,-,11,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
177,4,42,47,112,4,551,412,4,4,4.00,19,0,7.1ns,-,-,-,-,20,216,1,50,Cyber,array=REG,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;50
176,4,40,263,113,4,794,417,4,4,4.00,19,-,7.7701ns,-,-,-,-,28,216,1,0,Cyber,array=RAM,array=REG,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;0
153,2,40,262,109,1,637,364,2,2,2.00,3,0,10.21ns,-,-,-,-,10,0,1,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;100
825,4,42,191,760,4,2003,533,4,4,4.00,19,0,9.54ns,-,-,-,-,20,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=1;-100
500,4,40,339,437,4,1540,479,4,4,4.00,19,-,9.858ns,-,-,-,-,28,144,1,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;0
183,10,40,216,127,10,880,451,10,10,10.00,6,0,7.77ns,-,-,-,-,18,216,1,-100,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-100
224,10,40,248,152,10,894,466,10,10,10.00,22,0,10.21ns,-,-,-,-,18,72,1,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-50
615,7,53,290,504,7,1996,727,7,7,7.00,51,0,7.77ns,-,-,-,-,19,216,1,0,Cyber,array=REG,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;0
1326,7,53,350,1199,7,3547,937,7,7,7.00,67,0,10.21ns,-,-,-,-,19,144,1,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;0
186,11,40,216,129,11,876,412,11,11,11.00,6,-,7.7701ns,-,-,-,-,27,216,1,50,Cyber,array=RAM,array=REG,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;50
176,11,40,192,119,11,663,362,11,11,11.00,6,0,9.54ns,-,-,-,-,19,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
180,11,40,120,123,11,679,378,11,11,11.00,6,0,9.188ns,-,-,-,-,19,144,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
616,8,53,291,518,8,1915,620,8,8,8.00,37,-,7.7701ns,-,-,-,-,28,216,1,50,Cyber,array=REG,array=RAM,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=folding=0;50
1530,5,85,410,1378,5,4260,1025,5,5,5.00,62,0,18.976ns,-,-,-,-,15,72,3,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=4;-50
501,4,42,119,436,4,1299,477,4,4,4.00,19,0,9.188ns,-,-,-,-,20,144,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;-50
206,11,40,55,132,11,730,397,12,12,12.00,23,-,7.1001ns,-,-,-,-,20,216,1,50,Cyber,array=REG,array=RAM,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=1;50
224,10,40,248,152,10,894,466,10,10,10.00,22,0,10.21ns,-,-,-,-,18,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-100
501,4,42,119,436,4,1299,477,4,4,4.00,19,0,9.188ns,-,-,-,-,20,144,1,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=1;0
522,4,42,126,440,4,1346,489,5,5,5.00,36,-,9.188ns,-,-,-,-,21,144,1,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=1;0
176,11,40,192,119,11,663,362,11,11,11.00,6,0,9.54ns,-,-,-,-,19,72,1,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
264,10,40,232,192,10,1030,498,10,10,10.00,22,0,10.21ns,-,-,-,-,18,144,1,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=0;-100
883,3,304,334,552,2,2338,909,3,3,3.00,25,0,10.21ns,-,-,-,-,19,144,9,100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;100
891,3,175,376,663,2,2514,917,3,3,3.00,51,0,16.182ns,-,-,-,-,5,0,3,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-50
153,2,40,262,109,1,637,364,2,2,2.00,3,0,10.21ns,-,-,-,-,10,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-50
201,11,40,127,127,11,725,390,12,12,12.00,23,-,9.188ns,-,-,-,-,20,144,1,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=1;-50
180,11,40,120,123,11,679,378,11,11,11.00,6,0,9.188ns,-,-,-,-,19,144,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;-50
155,3,40,262,110,2,637,336,3,3,3.00,3,0,9.54ns,-,-,-,-,11,0,1,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;100
1282,12,607,320,625,12,3266,1421,12,12,12.00,38,0,12.14ns,-,-,-,-,14,72,17,100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;100
185,11,40,48,128,11,684,385,11,11,11.00,6,0,7.1ns,-,-,-,-,19,216,1,50,Cyber,array=REG,array=REG,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=1;50
891,3,175,376,663,2,2514,917,3,3,3.00,51,0,16.182ns,-,-,-,-,5,0,3,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;-50
810,3,178,330,614,2,2244,844,3,3,3.00,16,0,13.961ns,-,-,-,-,5,0,4,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;100
186,11,40,216,129,11,876,412,11,11,11.00,6,-,7.7701ns,-,-,-,-,27,216,1,-100,Cyber,array=RAM,array=REG,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=folding=0;-100
1625,7,317,350,1234,7,4183,1313,7,7,7.00,67,0,10.21ns,-,-,-,-,19,144,9,100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;100
224,10,40,248,152,10,894,466,10,10,10.00,22,0,10.21ns,-,-,-,-,18,72,1,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-100
155,3,40,262,110,2,637,336,3,3,3.00,3,0,9.54ns,-,-,-,-,11,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;-100
329,7,84,358,221,7,1404,669,7,7,7.00,17,0,8.34ns,-,-,-,-,15,216,2,-50,Cyber,array=REG,array=REG,unroll_times=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=unroll_times=5;-50
176,4,40,263,113,4,779,401,4,4,4.00,19,-,7.7701ns,-,-,-,-,28,216,1,-100,Cyber,array=RAM,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;-100
1171,3,304,406,840,2,2978,957,3,3,3.00,25,0,10.21ns,-,-,-,-,19,72,9,100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=folding=0;100
2481,5,49,266,2424,5,5485,954,5,5,5.00,3,0,11.43ns,-,-,-,-,15,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=folding=1;-100
513,4,45,263,441,4,1453,499,4,4,4.00,23,0,9.67ns,-,-,-,-,20,0,1,-50,Cyber,array=EXPAND+array_index=const,array=REG,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;-50
1133,5,40,263,1082,5,2667,563,5,5,5.00,6,0,9.54ns,-,-,-,-,21,0,1,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=1;-50
1618,11,113,517,1449,11,4778,1358,11,11,11.00,45,0,12ns,-,-,-,-,15,144,2,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;-50
1618,11,113,517,1449,11,4778,1358,11,11,11.00,45,0,12ns,-,-,-,-,15,144,2,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-50
1128,3,40,478,1081,2,2914,603,3,3,3.00,5,0,10.21ns,-,-,-,-,19,0,1,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;-100
