AREA,state,FU,REG,MUX,DEC,pin_pair,net,max,min,ave,MISC,MEM,CP_delay,sim,Pmax,Pmin,Pave,Latency,BlockMemoryBit,DSP,FU,ATTR,ARRAY_1,ARRAY_2,LOOP_1,LOOP_2,Attr
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
4230,4,1207,2340,652,0,6292,3015,4,4,4.00,31,-,3.7367ns,-,-,-,-,28,-,-,-100,Cyber,array=RAM,array=REG,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=0;LOOP_2=folding=0;-100
3217,4,1207,1476,508,0,5017,2448,4,4,4.00,26,-,3.3568ns,-,-,-,-,28,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=unroll_times=0;0
3726,4,1207,1908,580,0,5652,2735,4,4,4.00,31,-,3.694ns,-,-,-,-,28,-,-,-100,Cyber,array=REG,array=RAM,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=0;-100
7638,8,1240,2364,3950,0,16188,6099,8,8,8.00,84,-,3.7367ns,-,-,-,-,28,-,-,-50,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=0;-50
5227,4,1216,1572,2430,0,10460,4071,4,4,4.00,9,0,3.6967ns,-,-,-,-,20,-,-,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;100
5227,4,1216,1572,2430,0,10460,4071,4,4,4.00,9,0,3.6967ns,-,-,-,-,20,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;-100
9150,3,1234,2628,5278,0,19822,7100,3,3,3.00,10,0,3.9067ns,-,-,-,-,12,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=4,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=0;-50
4704,3,1207,2772,698,0,6834,3256,3,3,3.00,27,0,3.7367ns,-,-,-,-,19,-,-,100,Cyber,array=REG,array=REG,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;100
7045,8,3778,2394,831,0,11155,5286,8,8,8.00,42,-,4.48ns,-,-,-,-,21,-,-,50,Cyber,array=RAM,array=REG,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;50
3221,2,1207,1566,445,0,4717,2327,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-50
8683,15,1334,2880,4386,15,18743,6988,15,15,15.00,68,0,4.0702ns,-,-,-,-,19,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;-100
11478,7,5916,2760,2747,15,20975,9020,7,7,7.00,40,0,5.204ns,-,-,-,-,11,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=5;-50
2367,11,1207,762,343,0,3995,2024,12,12,12.00,55,-,3.634ns,-,-,-,-,20,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
8204,12,5898,1452,816,0,13467,6351,12,12,12.00,38,-,5.204ns,-,-,-,-,20,-,-,50,Cyber,array=RAM,array=RAM,folding=0,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=all;50
1817,5,1213,282,295,0,3228,1675,5,5,5.00,27,-,3.3168ns,-,-,-,-,29,-,-,-100,Cyber,array=RAM,array=RAM,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;-100
4230,4,1207,2340,652,0,6292,3015,4,4,4.00,31,-,3.7367ns,-,-,-,-,28,-,-,0,Cyber,array=RAM,array=REG,folding=0,unroll_times=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=0;0
4704,3,1207,2772,698,0,6834,3256,3,3,3.00,27,0,3.7367ns,-,-,-,-,19,-,-,-50,Cyber,array=REG,array=REG,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=folding=0;-50
2326,5,1213,714,367,0,3863,1962,5,5,5.00,32,-,3.654ns,-,-,-,-,29,-,-,-100,Cyber,array=REG,array=RAM,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;-100
12867,3,10743,1572,546,0,20030,9762,3,3,3.00,6,0,3.6767ns,-,-,-,-,11,-,-,100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;100
4808,13,1327,2478,945,0,8024,3644,13,13,13.00,58,-,4.0702ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,array=REG,folding=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=5;-100
3221,2,1207,1566,445,0,4717,2336,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=0;-50
12348,3,6013,2772,3540,0,22589,9430,3,3,3.00,23,0,6.7849ns,-,-,-,-,12,-,-,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=unroll_times=4;50
7272,7,4762,1866,609,0,11309,5475,7,7,7.00,35,0,5.075ns,-,-,-,-,19,-,-,50,Cyber,array=REG,array=REG,folding=1,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=4;50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;0
6085,12,1327,1998,2729,0,12478,4855,12,12,12.00,31,0,4.0702ns,-,-,-,-,20,-,-,-100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=unroll_times=all;-100
6657,3,1207,2772,2669,0,12391,4907,3,3,3.00,9,0,3.7367ns,-,-,-,-,19,-,-,100,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,folding=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=0;LOOP_2=folding=0;100
9123,5,5981,1170,1933,0,16369,7211,5,5,5.00,39,-,3.9717ns,-,-,-,-,29,-,-,50,Cyber,array=RAM,array=EXPAND+array_index=const,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=folding=1;LOOP_2=folding=0;50
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=RAM,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=RAM,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
3018,5,1213,738,1033,0,5802,2545,5,5,5.00,34,-,3.654ns,-,-,-,-,29,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=0;-100
3018,5,1213,738,1033,0,5802,2545,5,5,5.00,34,-,3.654ns,-,-,-,-,29,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,unroll_times=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=0;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=5,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=unroll_times=5;0
6147,8,1453,2112,2443,0,12410,4957,8,8,8.00,139,-,4.8509ns,-,-,-,-,21,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=4;0
4191,8,1245,1644,1242,0,7657,3344,8,8,8.00,60,-,3.3568ns,-,-,-,-,28,-,-,0,Cyber,array=RAM,array=RAM,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=folding=0;0
3041,4,1213,750,1028,0,5817,2547,5,5,5.00,50,-,3.634ns,-,-,-,-,21,-,-,-100,Cyber,array=EXPAND+array_index=const,array=RAM,folding=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=folding=1;-100
6681,15,1512,2160,2910,0,14192,5639,15,15,15.00,99,-,4.039ns,-,-,-,-,19,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-50
4489,8,1240,774,2374,0,10155,3963,9,9,9.00,101,-,3.634ns,-,-,-,-,21,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=4,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=4;LOOP_2=folding=1;-50
3221,2,1207,1566,445,0,4717,2336,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,0,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;0
7016,7,1229,2892,2836,15,13727,5465,7,7,7.00,44,0,3.7367ns,-,-,-,-,19,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;-100
3041,4,1213,750,1028,0,5817,2547,5,5,5.00,50,-,3.634ns,-,-,-,-,21,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=0,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=1;0
2881,5,1207,1188,437,0,4545,2261,6,6,6.00,49,-,3.6767ns,-,-,-,-,22,-,-,100,Cyber,array=RAM,array=REG,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;100
3860,12,1494,1566,750,0,6861,3188,12,12,12.00,50,-,3.9952ns,-,-,-,-,20,-,-,0,Cyber,array=RAM,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;0
12442,3,10148,1380,892,0,19722,9325,3,3,3.00,22,0,4.874ns,-,-,-,-,11,-,-,0,Cyber,array=EXPAND+array_index=const,array=REG,folding=1,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=5;0
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;0
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,0,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;0
4403,4,1207,1908,1255,0,7606,3316,4,4,4.00,33,-,3.694ns,-,-,-,-,28,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=0,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=0;LOOP_2=folding=0;0
12631,12,10148,1824,617,0,19462,9363,12,12,12.00,42,-,4.874ns,-,-,-,-,20,-,-,100,Cyber,array=REG,array=RAM,folding=0,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=folding=0;LOOP_2=unroll_times=5;100
7878,11,5975,1176,683,0,12858,6111,11,11,11.00,44,-,4.0117ns,-,-,-,-,27,-,-,50,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=5,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=5;LOOP_2=folding=0;50
2700,13,1327,702,619,0,5223,2458,13,13,13.00,52,-,3.7741ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,array=RAM,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=unroll_times=all;-100
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
3288,15,1368,1338,543,0,5592,2667,15,15,15.00,39,-,4.4373ns,-,-,-,-,20,-,-,-50,Cyber,array=REG,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-50
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;100
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-50
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=RAM,array=REG,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-100
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=RAM,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;100
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-100
3634,15,1438,1152,904,0,7148,3222,15,15,15.00,140,-,4.8109ns,-,-,-,-,20,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;0
13444,6,9187,2748,1431,30,22117,10242,6,6,6.00,48,0,5.268ns,-,-,-,-,10,-,-,0,Cyber,array=REG,array=REG,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;0
3221,2,1207,1566,445,0,4717,2336,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-50
3940,4,1216,1572,1125,0,6811,2996,4,4,4.00,27,0,3.6967ns,-,-,-,-,20,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,folding=1,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=0;-50
4595,8,1383,2394,772,0,7260,3425,8,8,8.00,46,-,4.48ns,-,-,-,-,21,-,-,-100,Cyber,array=RAM,array=REG,folding=0,unroll_times=4,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=0;LOOP_2=unroll_times=4;-100
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
8497,4,5898,1536,1040,0,14150,6597,4,4,4.00,23,0,5.154ns,-,-,-,-,12,-,-,-50,Cyber,array=EXPAND+array_index=const,array=REG,folding=1,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=unroll_times=all;-50
11132,3,9079,1572,475,0,16404,7902,3,3,3.00,6,0,3.6767ns,-,-,-,-,11,-,-,0,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=folding=1;0
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=unroll_times=all;100
32734,2,29934,1560,1227,0,51068,24354,2,2,2.00,13,0,6.7849ns,-,-,-,-,3,-,-,50,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=5,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=5;LOOP_2=unroll_times=4;50
3955,15,1427,1152,1233,0,8122,3492,15,15,15.00,143,-,4.8509ns,-,-,-,-,20,-,-,-50,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,unroll_times=4,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=unroll_times=4;-50
3264,3,1207,1572,479,0,4902,2418,3,3,3.00,6,0,3.6767ns,-,-,-,-,11,-,-,-50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=1;-50
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=all,unroll_times=5,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=unroll_times=5;-50
2881,5,1207,1188,437,0,4545,2261,6,6,6.00,49,-,3.6767ns,-,-,-,-,22,-,-,-50,Cyber,array=RAM,array=REG,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=folding=1;LOOP_2=folding=1;-50
8683,15,1334,2880,4386,15,18743,6988,15,15,15.00,68,0,4.0702ns,-,-,-,-,19,-,-,-100,Cyber,array=REG,array=EXPAND+array_index=const,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-100
8223,16,1334,2496,4288,0,18038,6744,16,16,16.00,105,-,4.0702ns,-,-,-,-,20,-,-,-100,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=4,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=4;LOOP_2=unroll_times=all;-100
3599,10,1312,1494,772,0,6433,2906,10,10,10.00,21,0,4.0702ns,-,-,-,-,10,-,-,-100,Cyber,array=REG,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=REG;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-100
6966,2,5883,930,153,0,10601,5305,2,2,2.00,0,0,5.104ns,-,-,-,-,2,-,-,-50,Cyber,array=RAM,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;-50
12115,11,10743,762,555,0,19538,9501,12,12,12.00,55,-,3.6768ns,-,-,-,-,20,-,-,100,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=all,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=all;LOOP_2=folding=1;100
5378,8,1245,2508,1530,15,9816,4244,8,8,8.00,80,-,3.7367ns,-,-,-,-,28,-,-,0,Cyber,array=RAM,array=REG,unroll_times=4,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=REG;LOOP_1=unroll_times=4;LOOP_2=folding=0;0
3045,5,1207,756,1031,0,5828,2555,6,6,6.00,51,-,3.634ns,-,-,-,-,22,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,folding=1,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=folding=1;LOOP_2=folding=1;0
10181,1,10133,48,0,0,15658,7769,1,1,1.00,0,0,4.804ns,-,-,-,-,1,-,-,100,Cyber,array=EXPAND+array_index=const,array=REG,unroll_times=all,unroll_times=all,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=REG;LOOP_1=unroll_times=all;LOOP_2=unroll_times=all;100
2916,11,1207,1176,494,0,4758,2274,11,11,11.00,39,-,3.7367ns,-,-,-,-,27,-,-,-100,Cyber,array=RAM,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=RAM;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;-100
2367,11,1207,762,343,0,3995,2024,12,12,12.00,55,-,3.634ns,-,-,-,-,20,-,-,0,Cyber,array=EXPAND+array_index=const,array=RAM,unroll_times=5,folding=1,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=RAM;LOOP_1=unroll_times=5;LOOP_2=folding=1;0
3221,2,1207,1566,445,0,4717,2336,2,2,2.00,3,0,3.7367ns,-,-,-,-,10,-,-,50,Cyber,array=EXPAND+array_index=const,array=EXPAND+array_index=const,unroll_times=all,folding=0,ATTR=Cyber;ARRAY_1=array=EXPAND+array_index=const;ARRAY_2=array=EXPAND+array_index=const;LOOP_1=unroll_times=all;LOOP_2=folding=0;50
