AREA,Latency,FU,REG,MUX,DEC,Pin_Pair,Net,MISC,CP_delay,BlockMemoryBit,DSP,Fu_ratio,attributes
212,7,87,63,114,5,659,299,6,13.43,72,0,-50,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
306,7,129,109,166,4,739,316,7,12.3072,0,0,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
333,12,103,101,198,7,878,338,25,9.9075,24,0,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
920,11,120,149,763,5,2411,658,32,16.551,0,3,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
982,20,202,155,716,8,2569,773,56,21.758,0,0,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
643,10,296,104,303,6,1581,583,38,17.91,72,4,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~unroll_times=all
417,5,195,148,195,2,1148,476,25,14.3113,0,5,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=0;LOOP_5~unroll_times=all
680,30,157,97,451,9,1859,556,63,19.6551,147,1,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~folding=0;LOOP_5~folding=0
1017,14,129,175,840,4,2638,756,44,16.4003,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~folding=0;LOOP_4~folding=0;LOOP_5~unroll_times=0
713,24,146,89,503,11,1943,592,53,19.22,120,1,-50,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=0;LOOP_5~unroll_times=0
801,39,175,128,501,8,2254,614,117,18.6,99,1,-50,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=0;LOOP_4~unroll_times=0;LOOP_5~unroll_times=0
857,29,220,111,563,12,2272,797,62,20.4851,72,2,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~folding=0
662,22,156,86,461,10,1739,618,35,13.452,120,1,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=0;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~folding=0
1111,24,135,155,894,8,2831,848,74,16.4003,24,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~unroll_times=0
1047,25,70,176,928,9,2961,709,40,18.172,12,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
773,15,129,178,581,4,2123,636,59,14.4235,0,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=0;LOOP_5~folding=1
1037,14,123,173,873,6,2693,741,35,16.551,0,3,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
521,25,159,105,304,10,1449,499,48,19.0351,108,3,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~folding=0;LOOP_4~unroll_times=all;LOOP_5~folding=0
603,20,238,84,294,10,1533,593,61,13.722,141,4,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~folding=0;LOOP_4~folding=1;LOOP_5~unroll_times=all
1101,20,132,175,920,7,2839,816,42,18.1004,0,4,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~unroll_times=0;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~folding=0
1001,13,137,199,719,7,2781,843,138,13.992,27,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~folding=1
1149,27,132,160,955,8,2902,830,54,16.4003,24,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~unroll_times=0;LOOP_3~folding=0;LOOP_4~unroll_times=0;LOOP_5~unroll_times=0
296,16,93,79,177,8,849,348,18,12.834,96,0,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=1;LOOP_3~folding=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
561,15,162,184,361,7,1613,560,31,15.0986,0,4,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=0;LOOP_4~folding=0;LOOP_5~unroll_times=all
1098,28,70,176,976,10,3072,746,42,18.172,12,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
1022,27,129,155,808,12,2694,776,73,15.141,24,3,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=0;LOOP_3~unroll_times=0;LOOP_4~unroll_times=all;LOOP_5~folding=1
314,13,126,111,170,5,777,329,13,9.79,0,0,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
434,14,129,90,259,6,1084,423,40,9.79,24,0,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1261,26,78,179,1128,6,3502,787,49,21.547,27,1,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~folding=0;LOOP_3~unroll_times=0;LOOP_4~unroll_times=0;LOOP_5~folding=0
683,17,162,108,455,9,1750,603,57,13.452,96,1,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=0
798,16,126,178,608,4,2216,646,60,14.4235,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~folding=0;LOOP_4~folding=0;LOOP_5~folding=1
295,7,123,108,164,2,722,284,6,12.3072,0,0,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~folding=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
448,31,206,94,167,8,1097,434,67,18.1951,123,2,0,ARRAY_1~array=RAM;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=0;LOOP_4~unroll_times=0;LOOP_5~folding=0
311,8,109,120,191,5,818,330,6,9.9075,0,0,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
993,22,132,180,783,5,2629,754,73,13.992,0,5,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~folding=0;LOOP_4~folding=0;LOOP_5~folding=1
867,20,129,178,666,6,2287,652,66,14.926,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~folding=1;LOOP_4~unroll_times=0;LOOP_5~folding=1
822,11,132,178,619,7,2229,677,64,14.4235,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~folding=1
1166,23,145,179,964,5,2977,828,52,15.255,54,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~unroll_times=0;LOOP_4~folding=0;LOOP_5~folding=0
426,20,155,112,206,8,1181,416,57,13.992,99,2,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~folding=0;LOOP_3~folding=0;LOOP_4~folding=0;LOOP_5~folding=1
281,10,106,122,159,4,772,313,12,11.2375,0,0,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
1231,33,101,156,1062,11,3348,837,57,20.4553,51,1,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~folding=0
1050,23,132,184,783,11,2821,855,124,13.955,21,3,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~folding=1
492,9,109,124,354,6,1272,455,23,9.9075,0,0,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
741,20,162,104,527,10,1934,667,42,13.452,120,1,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~folding=0;LOOP_5~unroll_times=0
1068,24,67,176,956,10,2994,703,35,18.172,12,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~folding=0;LOOP_4~unroll_times=all;LOOP_5~folding=0
922,24,134,197,665,5,2599,790,118,14.215,27,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~folding=1
678,14,178,97,448,8,1875,595,44,18.28,96,2,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~unroll_times=0;LOOP_5~unroll_times=all
1039,17,123,173,873,7,2701,745,36,16.551,0,3,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~folding=0;LOOP_4~unroll_times=all;LOOP_5~folding=0
1001,21,129,175,815,5,2624,748,52,16.3543,0,4,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~folding=0
1050,33,199,96,753,16,2738,886,82,23.072,96,0,-50,ARRAY_1~array=RAM;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=0
677,25,167,84,419,9,1769,577,82,13.992,120,1,-50,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~unroll_times=0;LOOP_4~folding=0;LOOP_5~folding=0
1097,19,135,179,876,7,2801,832,79,16.4003,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~folding=0
859,12,133,181,634,6,2316,700,86,15.0954,0,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~folding=1;LOOP_4~folding=1;LOOP_5~folding=0
1017,11,173,183,754,6,2553,792,84,16.4654,0,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=1;LOOP_3~unroll_times=0;LOOP_4~folding=1;LOOP_5~folding=1
442,16,198,107,183,7,1241,491,54,13.452,84,5,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~folding=0;LOOP_3~folding=1;LOOP_4~folding=1;LOOP_5~unroll_times=all
919,22,134,183,668,4,2564,758,113,14.215,27,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~folding=0;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~folding=1
332,14,106,122,207,6,883,352,13,9.9075,0,0,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
295,7,123,108,164,2,722,284,6,12.3072,0,0,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~unroll_times=0;LOOP_3~folding=0;LOOP_4~unroll_times=all;LOOP_5~unroll_times=all
724,30,133,107,526,12,2125,621,53,20.2851,84,2,-50,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~unroll_times=0
994,28,129,158,767,13,2642,780,85,13.911,24,3,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~unroll_times=all;LOOP_5~folding=1
451,21,150,115,228,8,1265,440,65,13.452,99,2,0,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=REG;LOOP_1~unroll_times=all;LOOP_2~folding=0;LOOP_3~folding=0;LOOP_4~folding=1;LOOP_5~folding=1
448,31,206,94,167,8,1097,434,67,18.1951,123,2,0,ARRAY_1~array=RAM;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~folding=0;LOOP_4~folding=0;LOOP_5~folding=0
431,25,141,109,225,7,1225,419,58,13.992,123,2,0,ARRAY_1~array=REG;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~folding=0;LOOP_4~unroll_times=0;LOOP_5~folding=1
534,26,227,118,227,12,1453,570,68,13.452,117,5,0,ARRAY_1~array=RAM;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=RAM;LOOP_1~folding=0;LOOP_2~unroll_times=all;LOOP_3~folding=0;LOOP_4~folding=1;LOOP_5~unroll_times=all
667,20,172,101,424,10,1833,621,61,13.722,120,4,-50,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~unroll_times=0;LOOP_4~folding=0;LOOP_5~unroll_times=all
653,22,170,88,411,9,1708,588,63,13.452,120,1,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~folding=0;LOOP_5~folding=0
665,22,156,86,463,12,1731,610,34,13.452,120,1,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=0
1066,19,165,152,789,46,2675,869,66,15.093,24,1,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=0;LOOP_5~unroll_times=0
408,30,177,90,184,9,1027,415,38,18.1951,147,2,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=REG;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=all;LOOP_3~unroll_times=0;LOOP_4~folding=0;LOOP_5~unroll_times=0
791,8,164,181,562,4,2053,636,61,15.6035,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~unroll_times=all;LOOP_3~folding=0;LOOP_4~folding=1;LOOP_5~folding=1
790,38,175,128,496,9,2242,600,110,18.6,99,1,-50,ARRAY_1~array=RAM;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~unroll_times=0
624,22,129,87,416,14,1789,557,65,13.722,120,3,0,ARRAY_1~array=REG;ARRAY_2~array=RAM;ARRAY_3~array=REG;ARRAY_4~array=REG;LOOP_1~folding=1;LOOP_2~folding=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=all;LOOP_5~folding=1
808,8,123,178,619,5,2212,642,61,14.4235,0,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=all;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~folding=1
843,12,133,183,612,4,2302,693,94,14.5854,0,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~folding=0;LOOP_3~unroll_times=all;LOOP_4~folding=1;LOOP_5~folding=0
896,22,135,180,684,5,2360,694,72,14.926,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=REG;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~folding=0;LOOP_4~unroll_times=0;LOOP_5~folding=1
919,22,134,183,668,4,2564,758,113,14.215,27,2,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=RAM;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~folding=1
972,24,134,206,720,5,2692,842,113,14.54,27,3,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=RAM;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~folding=1
996,14,132,180,783,6,2635,759,75,13.992,0,5,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=EXPAND+array_index=const;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~unroll_times=0;LOOP_2~unroll_times=0;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~folding=1
939,21,126,180,737,5,2523,719,71,13.992,0,5,-50,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=REG;LOOP_1~folding=0;LOOP_2~folding=1;LOOP_3~unroll_times=all;LOOP_4~unroll_times=0;LOOP_5~folding=1
1001,13,200,87,719,9,2525,852,73,13.992,120,0,0,ARRAY_1~array=REG;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~folding=1;LOOP_3~folding=1;LOOP_4~folding=0;LOOP_5~folding=1
776,7,129,178,581,5,2129,641,61,14.4235,0,2,0,ARRAY_1~array=EXPAND+array_index=const;ARRAY_2~array=REG;ARRAY_3~array=EXPAND+array_index=const;ARRAY_4~array=EXPAND+array_index=const;LOOP_1~folding=1;LOOP_2~unroll_times=all;LOOP_3~unroll_times=all;LOOP_4~folding=0;LOOP_5~folding=1
